health_region.x	province	YES	HR_UID	health_region.y
Interior	BC	1	6101	Northwest Territories
Interior	BC	1	6201	Nunavut
Fraser	BC	1	1011	Eastern Regional Integrated Health Authority
Fraser	BC	1	1012	Central Regional Integrated Health Authority
Fraser	BC	1	1013	Western Regional Integrated Health Authority
Fraser	BC	1	1014	Labrador-Grenfell Regional Integrated Health Authority
Fraser	BC	1	1100	Prince Edward Island
Fraser	BC	1	1211	South Shore District Health Authority
Fraser	BC	1	1212	South West Nova District Health Authority
Fraser	BC	1	1223	Annapolis Valley District Health Authority
Fraser	BC	1	1234	Colchester East Hants Health Authority
Fraser	BC	1	1235	Cumberland Health Authority
Fraser	BC	1	1246	Pictou County Health Authority
Fraser	BC	1	1247	Guysborough Antigonish Strait Health Authority
Fraser	BC	1	1258	Cape Breton District Health Authority
Fraser	BC	1	1269	Capital District Health Authority
Fraser	BC	1	1301	Zone 1
Fraser	BC	1	1302	Zone 2
Fraser	BC	1	1303	Zone 3
Fraser	BC	1	1304	Zone 4
Fraser	BC	1	1305	Zone 5
Fraser	BC	1	1306	Zone 6
Fraser	BC	1	1307	Zone 7
Fraser	BC	1	2401	R�gion du Bas-Saint-Laurent
Fraser	BC	1	2402	R�gion du Saguenay�Lac-Saint-Jean
Fraser	BC	1	2403	R�gion de la Capitale-Nationale
Fraser	BC	1	2404	R�gion de la Mauricie et du Centre-du-Qu�bec
Fraser	BC	1	2405	R�gion de l'Estrie
Fraser	BC	1	2406	R�gion de Montr�al
Fraser	BC	1	2407	R�gion de l'Outaouais
Fraser	BC	1	2408	R�gion de l'Abitibi-T�miscamingue
Fraser	BC	1	2409	R�gion de la C�te-Nord
Fraser	BC	1	2410	R�gion du Nord-du-Qu�bec
Fraser	BC	1	2411	R�gion de la Gasp�sie��les-de-la-Madeleine
Fraser	BC	1	2412	R�gion de la Chaudi�re-Appalaches
Fraser	BC	1	2413	R�gion de Laval
Fraser	BC	1	2414	R�gion de Lanaudi�re
Fraser	BC	1	2415	R�gion des Laurentides
Fraser	BC	1	2416	R�gion de la Mont�r�gie
Fraser	BC	1	2417	R�gion du Nunavik
Fraser	BC	1	2418	R�gion des Terres-Cries-de-la-Baie-James
Fraser	BC	1	3526	The District of Algoma Health Unit
Fraser	BC	1	3527	Brant County Health Unit
Fraser	BC	1	3530	Durham Regional Health Unit
Fraser	BC	1	3531	Elgin-St. Thomas Health Unit
Fraser	BC	1	3533	Grey Bruce Health Unit
Fraser	BC	1	3534	Haldimand-Norfolk Health Unit
Fraser	BC	1	3535	Haliburton, Kawartha, Pine Ridge District Health Unit
Fraser	BC	1	3536	Halton Regional Health Unit
Fraser	BC	1	3537	City of Hamilton Health Unit
Fraser	BC	1	3538	Hastings and Prince Edward Counties Health Unit
Fraser	BC	1	3539	Huron County Health Unit
Fraser	BC	1	3540	Chatham-Kent Health Unit
Fraser	BC	1	3541	Kingston, Frontenac and Lennox and Addington Health Unit
Fraser	BC	1	3542	Lambton Health Unit
Fraser	BC	1	3543	Leeds, Grenville and Lanark District Health Unit
Fraser	BC	1	3544	Middlesex-London Health Unit
Fraser	BC	1	3546	Niagara Regional Area Health Unit
Fraser	BC	1	3547	North Bay Parry Sound District Health Unit
Fraser	BC	1	3549	Northwestern Health Unit
Fraser	BC	1	3551	City of Ottawa Health Unit
Fraser	BC	1	3552	Oxford County Health Unit
Fraser	BC	1	3553	Peel Regional Health Unit
Fraser	BC	1	3554	Perth District Health Unit
Fraser	BC	1	3555	Peterborough County - City Health Unit
Fraser	BC	1	3556	Porcupine Health Unit
Fraser	BC	1	3557	Renfrew County and District Health Unit
Fraser	BC	1	3558	The Eastern Ontario Health Unit
Fraser	BC	1	3560	Simcoe Muskoka District Health Unit
Fraser	BC	1	3561	Sudbury and District Health Unit
Fraser	BC	1	3562	Thunder Bay District Health Unit
Fraser	BC	1	3563	Timiskaming Health Unit
Fraser	BC	1	3565	Waterloo Health Unit
Fraser	BC	1	3566	Wellington-Dufferin-Guelph Health Unit
Fraser	BC	1	3568	Windsor-Essex County Health Unit
Fraser	BC	1	3570	York Regional Health Unit
Fraser	BC	1	3595	City of Toronto Health Unit
Fraser	BC	1	4601	Winnipeg Regional Health Authority
Fraser	BC	1	4602	Prairie Mountain Health
Fraser	BC	1	4603	Interlake-Eastern Regional Health Authority
Fraser	BC	1	4604	Northern Regional Health Authority
Fraser	BC	1	4605	Southern Health
Fraser	BC	1	4701	Sun Country Regional Health Authority
Fraser	BC	1	4702	Five Hills Regional Health Authority
Fraser	BC	1	4703	Cypress Regional Health Authority
Fraser	BC	1	4704	Regina Qu'Appelle Regional Health Authority
Fraser	BC	1	4705	Sunrise Regional Health Authority
Fraser	BC	1	4706	Saskatoon Regional Health Authority
Fraser	BC	1	4707	Heartland Regional Health Authority
Fraser	BC	1	4708	Kelsey Trail Regional Health Authority
Fraser	BC	1	4709	Prince Albert Parkland Regional Health Authority
Fraser	BC	1	4710	Prairie North Regional Health Authority
Fraser	BC	1	4711	Mamawetan Churchill River Regional Health Authority
Fraser	BC	1	4712	Keewatin Yatth� Regional Health Authority
Fraser	BC	1	4713	Athabasca Health Authority
Fraser	BC	1	4831	South Zone
Fraser	BC	1	4832	Calgary Zone
Fraser	BC	1	4833	Central Zone
Fraser	BC	1	4834	Edmonton Zone
Fraser	BC	1	4835	North Zone
Fraser	BC	1	5911	East Kootenay Health Service Delivery Area
Fraser	BC	1	5912	Kootenay-Boundary Health Service Delivery Area
Fraser	BC	1	5913	Okanagan Health Service Delivery Area
Fraser	BC	1	5914	Thompson/Cariboo Health Service Delivery Area
Fraser	BC	1	5921	Fraser East Health Service Delivery Area
Fraser	BC	1	5922	Fraser North Health Service Delivery Area
Fraser	BC	1	5923	Fraser South Health Service Delivery Area
Fraser	BC	1	5931	Richmond Health Service Delivery Area
Fraser	BC	1	5932	Vancouver Health Service Delivery Area
Fraser	BC	1	5933	North Shore/Coast Garibaldi Health Service Delivery Area
Fraser	BC	1	5941	South Vancouver Island Health Service Delivery Area
Fraser	BC	1	5942	Central Vancouver Island Health Service Delivery Area
Fraser	BC	1	5943	North Vancouver Island Health Service Delivery Area
Fraser	BC	1	5951	Northwest Health Service Delivery Area
Fraser	BC	1	5952	Northern Interior Health Service Delivery Area
Fraser	BC	1	5953	Northeast Health Service Delivery Area
Fraser	BC	1	6001	Yukon
Fraser	BC	1	6101	Northwest Territories
Fraser	BC	1	6201	Nunavut
Montréal	Quebec	1	1011	Eastern Regional Integrated Health Authority
Montréal	Quebec	1	1012	Central Regional Integrated Health Authority
Montréal	Quebec	1	1013	Western Regional Integrated Health Authority
Montréal	Quebec	1	1014	Labrador-Grenfell Regional Integrated Health Authority
Montréal	Quebec	1	1100	Prince Edward Island
Montréal	Quebec	1	1211	South Shore District Health Authority
Montréal	Quebec	1	1212	South West Nova District Health Authority
Montréal	Quebec	1	1223	Annapolis Valley District Health Authority
Montréal	Quebec	1	1234	Colchester East Hants Health Authority
Montréal	Quebec	1	1235	Cumberland Health Authority
Montréal	Quebec	1	1246	Pictou County Health Authority
Montréal	Quebec	1	1247	Guysborough Antigonish Strait Health Authority
Montréal	Quebec	1	1258	Cape Breton District Health Authority
Montréal	Quebec	1	1269	Capital District Health Authority
Montréal	Quebec	1	1301	Zone 1
Montréal	Quebec	1	1302	Zone 2
Montréal	Quebec	1	1303	Zone 3
Montréal	Quebec	1	1304	Zone 4
Montréal	Quebec	1	1305	Zone 5
Montréal	Quebec	1	1306	Zone 6
Montréal	Quebec	1	1307	Zone 7
Montréal	Quebec	1	2401	R�gion du Bas-Saint-Laurent
Montréal	Quebec	1	2402	R�gion du Saguenay�Lac-Saint-Jean
Montréal	Quebec	1	2403	R�gion de la Capitale-Nationale
Montréal	Quebec	1	2404	R�gion de la Mauricie et du Centre-du-Qu�bec
Montréal	Quebec	1	2405	R�gion de l'Estrie
Montréal	Quebec	1	2406	R�gion de Montr�al
Montréal	Quebec	1	2407	R�gion de l'Outaouais
Montréal	Quebec	1	2408	R�gion de l'Abitibi-T�miscamingue
Montréal	Quebec	1	2409	R�gion de la C�te-Nord
Montréal	Quebec	1	2410	R�gion du Nord-du-Qu�bec
Montréal	Quebec	1	2411	R�gion de la Gasp�sie��les-de-la-Madeleine
Montréal	Quebec	1	2412	R�gion de la Chaudi�re-Appalaches
Montréal	Quebec	1	2413	R�gion de Laval
Montréal	Quebec	1	2414	R�gion de Lanaudi�re
Montréal	Quebec	1	2415	R�gion des Laurentides
Montréal	Quebec	1	2416	R�gion de la Mont�r�gie
Montréal	Quebec	1	2417	R�gion du Nunavik
Montréal	Quebec	1	2418	R�gion des Terres-Cries-de-la-Baie-James
Montréal	Quebec	1	3526	The District of Algoma Health Unit
Montréal	Quebec	1	3527	Brant County Health Unit
Montréal	Quebec	1	3530	Durham Regional Health Unit
Montréal	Quebec	1	3531	Elgin-St. Thomas Health Unit
Montréal	Quebec	1	3533	Grey Bruce Health Unit
Montréal	Quebec	1	3534	Haldimand-Norfolk Health Unit
Montréal	Quebec	1	3535	Haliburton, Kawartha, Pine Ridge District Health Unit
Montréal	Quebec	1	3536	Halton Regional Health Unit
Montréal	Quebec	1	3537	City of Hamilton Health Unit
Montréal	Quebec	1	3538	Hastings and Prince Edward Counties Health Unit
Montréal	Quebec	1	3539	Huron County Health Unit
Montréal	Quebec	1	3540	Chatham-Kent Health Unit
Montréal	Quebec	1	3541	Kingston, Frontenac and Lennox and Addington Health Unit
Montréal	Quebec	1	3542	Lambton Health Unit
Montréal	Quebec	1	3543	Leeds, Grenville and Lanark District Health Unit
Montréal	Quebec	1	3544	Middlesex-London Health Unit
Montréal	Quebec	1	3546	Niagara Regional Area Health Unit
Montréal	Quebec	1	3547	North Bay Parry Sound District Health Unit
Montréal	Quebec	1	3549	Northwestern Health Unit
Montréal	Quebec	1	3551	City of Ottawa Health Unit
Montréal	Quebec	1	3552	Oxford County Health Unit
Montréal	Quebec	1	3553	Peel Regional Health Unit
Montréal	Quebec	1	3554	Perth District Health Unit
Montréal	Quebec	1	3555	Peterborough County - City Health Unit
Montréal	Quebec	1	3556	Porcupine Health Unit
Montréal	Quebec	1	3557	Renfrew County and District Health Unit
Montréal	Quebec	1	3558	The Eastern Ontario Health Unit
Montréal	Quebec	1	3560	Simcoe Muskoka District Health Unit
Montréal	Quebec	1	3561	Sudbury and District Health Unit
Montréal	Quebec	1	3562	Thunder Bay District Health Unit
Montréal	Quebec	1	3563	Timiskaming Health Unit
Montréal	Quebec	1	3565	Waterloo Health Unit
Montréal	Quebec	1	3566	Wellington-Dufferin-Guelph Health Unit
Montréal	Quebec	1	3568	Windsor-Essex County Health Unit
Montréal	Quebec	1	3570	York Regional Health Unit
Montréal	Quebec	1	3595	City of Toronto Health Unit
Montréal	Quebec	1	4601	Winnipeg Regional Health Authority
Montréal	Quebec	1	4602	Prairie Mountain Health
Montréal	Quebec	1	4603	Interlake-Eastern Regional Health Authority
Montréal	Quebec	1	4604	Northern Regional Health Authority
Montréal	Quebec	1	4605	Southern Health
Montréal	Quebec	1	4701	Sun Country Regional Health Authority
Montréal	Quebec	1	4702	Five Hills Regional Health Authority
Montréal	Quebec	1	4703	Cypress Regional Health Authority
Montréal	Quebec	1	4704	Regina Qu'Appelle Regional Health Authority
Montréal	Quebec	1	4705	Sunrise Regional Health Authority
Montréal	Quebec	1	4706	Saskatoon Regional Health Authority
Montréal	Quebec	1	4707	Heartland Regional Health Authority
Montréal	Quebec	1	4708	Kelsey Trail Regional Health Authority
Montréal	Quebec	1	4709	Prince Albert Parkland Regional Health Authority
Montréal	Quebec	1	4710	Prairie North Regional Health Authority
Montréal	Quebec	1	4711	Mamawetan Churchill River Regional Health Authority
Montréal	Quebec	1	4712	Keewatin Yatth� Regional Health Authority
Montréal	Quebec	1	4713	Athabasca Health Authority
Montréal	Quebec	1	4831	South Zone
Montréal	Quebec	1	4832	Calgary Zone
Montréal	Quebec	1	4833	Central Zone
Montréal	Quebec	1	4834	Edmonton Zone
Montréal	Quebec	1	4835	North Zone
Montréal	Quebec	1	5911	East Kootenay Health Service Delivery Area
Montréal	Quebec	1	5912	Kootenay-Boundary Health Service Delivery Area
Montréal	Quebec	1	5913	Okanagan Health Service Delivery Area
Montréal	Quebec	1	5914	Thompson/Cariboo Health Service Delivery Area
Montréal	Quebec	1	5921	Fraser East Health Service Delivery Area
Montréal	Quebec	1	5922	Fraser North Health Service Delivery Area
Montréal	Quebec	1	5923	Fraser South Health Service Delivery Area
Montréal	Quebec	1	5931	Richmond Health Service Delivery Area
Montréal	Quebec	1	5932	Vancouver Health Service Delivery Area
Montréal	Quebec	1	5933	North Shore/Coast Garibaldi Health Service Delivery Area
Montréal	Quebec	1	5941	South Vancouver Island Health Service Delivery Area
Montréal	Quebec	1	5942	Central Vancouver Island Health Service Delivery Area
Montréal	Quebec	1	5943	North Vancouver Island Health Service Delivery Area
Montréal	Quebec	1	5951	Northwest Health Service Delivery Area
Montréal	Quebec	1	5952	Northern Interior Health Service Delivery Area
Montréal	Quebec	1	5953	Northeast Health Service Delivery Area
Montréal	Quebec	1	6001	Yukon
Montréal	Quebec	1	6101	Northwest Territories
Montréal	Quebec	1	6201	Nunavut
York	Ontario	1	1011	Eastern Regional Integrated Health Authority
York	Ontario	1	1012	Central Regional Integrated Health Authority
York	Ontario	1	1013	Western Regional Integrated Health Authority
York	Ontario	1	1014	Labrador-Grenfell Regional Integrated Health Authority
York	Ontario	1	1100	Prince Edward Island
York	Ontario	1	1211	South Shore District Health Authority
York	Ontario	1	1212	South West Nova District Health Authority
York	Ontario	1	1223	Annapolis Valley District Health Authority
York	Ontario	1	1234	Colchester East Hants Health Authority
York	Ontario	1	1235	Cumberland Health Authority
York	Ontario	1	1246	Pictou County Health Authority
York	Ontario	1	1247	Guysborough Antigonish Strait Health Authority
York	Ontario	1	1258	Cape Breton District Health Authority
York	Ontario	1	1269	Capital District Health Authority
York	Ontario	1	1301	Zone 1
York	Ontario	1	1302	Zone 2
York	Ontario	1	1303	Zone 3
York	Ontario	1	1304	Zone 4
York	Ontario	1	1305	Zone 5
York	Ontario	1	1306	Zone 6
York	Ontario	1	1307	Zone 7
York	Ontario	1	2401	R�gion du Bas-Saint-Laurent
York	Ontario	1	2402	R�gion du Saguenay�Lac-Saint-Jean
York	Ontario	1	2403	R�gion de la Capitale-Nationale
York	Ontario	1	2404	R�gion de la Mauricie et du Centre-du-Qu�bec
York	Ontario	1	2405	R�gion de l'Estrie
York	Ontario	1	2406	R�gion de Montr�al
York	Ontario	1	2407	R�gion de l'Outaouais
York	Ontario	1	2408	R�gion de l'Abitibi-T�miscamingue
York	Ontario	1	2409	R�gion de la C�te-Nord
York	Ontario	1	2410	R�gion du Nord-du-Qu�bec
York	Ontario	1	2411	R�gion de la Gasp�sie��les-de-la-Madeleine
York	Ontario	1	2412	R�gion de la Chaudi�re-Appalaches
York	Ontario	1	2413	R�gion de Laval
York	Ontario	1	2414	R�gion de Lanaudi�re
York	Ontario	1	2415	R�gion des Laurentides
York	Ontario	1	2416	R�gion de la Mont�r�gie
York	Ontario	1	2417	R�gion du Nunavik
York	Ontario	1	2418	R�gion des Terres-Cries-de-la-Baie-James
York	Ontario	1	3526	The District of Algoma Health Unit
York	Ontario	1	3527	Brant County Health Unit
York	Ontario	1	3530	Durham Regional Health Unit
York	Ontario	1	3531	Elgin-St. Thomas Health Unit
York	Ontario	1	3533	Grey Bruce Health Unit
York	Ontario	1	3534	Haldimand-Norfolk Health Unit
York	Ontario	1	3535	Haliburton, Kawartha, Pine Ridge District Health Unit
York	Ontario	1	3536	Halton Regional Health Unit
York	Ontario	1	3537	City of Hamilton Health Unit
York	Ontario	1	3538	Hastings and Prince Edward Counties Health Unit
York	Ontario	1	3539	Huron County Health Unit
York	Ontario	1	3540	Chatham-Kent Health Unit
York	Ontario	1	3541	Kingston, Frontenac and Lennox and Addington Health Unit
York	Ontario	1	3542	Lambton Health Unit
York	Ontario	1	3543	Leeds, Grenville and Lanark District Health Unit
York	Ontario	1	3544	Middlesex-London Health Unit
York	Ontario	1	3546	Niagara Regional Area Health Unit
York	Ontario	1	3547	North Bay Parry Sound District Health Unit
York	Ontario	1	3549	Northwestern Health Unit
York	Ontario	1	3551	City of Ottawa Health Unit
York	Ontario	1	3552	Oxford County Health Unit
York	Ontario	1	3553	Peel Regional Health Unit
York	Ontario	1	3554	Perth District Health Unit
York	Ontario	1	3555	Peterborough County - City Health Unit
York	Ontario	1	3556	Porcupine Health Unit
York	Ontario	1	3557	Renfrew County and District Health Unit
York	Ontario	1	3558	The Eastern Ontario Health Unit
York	Ontario	1	3560	Simcoe Muskoka District Health Unit
York	Ontario	1	3561	Sudbury and District Health Unit
York	Ontario	1	3562	Thunder Bay District Health Unit
York	Ontario	1	3563	Timiskaming Health Unit
York	Ontario	1	3565	Waterloo Health Unit
York	Ontario	1	3566	Wellington-Dufferin-Guelph Health Unit
York	Ontario	1	3568	Windsor-Essex County Health Unit
York	Ontario	1	3570	York Regional Health Unit
York	Ontario	1	3595	City of Toronto Health Unit
York	Ontario	1	4601	Winnipeg Regional Health Authority
York	Ontario	1	4602	Prairie Mountain Health
York	Ontario	1	4603	Interlake-Eastern Regional Health Authority
York	Ontario	1	4604	Northern Regional Health Authority
York	Ontario	1	4605	Southern Health
York	Ontario	1	4701	Sun Country Regional Health Authority
York	Ontario	1	4702	Five Hills Regional Health Authority
York	Ontario	1	4703	Cypress Regional Health Authority
York	Ontario	1	4704	Regina Qu'Appelle Regional Health Authority
York	Ontario	1	4705	Sunrise Regional Health Authority
York	Ontario	1	4706	Saskatoon Regional Health Authority
York	Ontario	1	4707	Heartland Regional Health Authority
York	Ontario	1	4708	Kelsey Trail Regional Health Authority
York	Ontario	1	4709	Prince Albert Parkland Regional Health Authority
York	Ontario	1	4710	Prairie North Regional Health Authority
York	Ontario	1	4711	Mamawetan Churchill River Regional Health Authority
York	Ontario	1	4712	Keewatin Yatth� Regional Health Authority
York	Ontario	1	4713	Athabasca Health Authority
York	Ontario	1	4831	South Zone
York	Ontario	1	4832	Calgary Zone
York	Ontario	1	4833	Central Zone
York	Ontario	1	4834	Edmonton Zone
York	Ontario	1	4835	North Zone
York	Ontario	1	5911	East Kootenay Health Service Delivery Area
York	Ontario	1	5912	Kootenay-Boundary Health Service Delivery Area
York	Ontario	1	5913	Okanagan Health Service Delivery Area
York	Ontario	1	5914	Thompson/Cariboo Health Service Delivery Area
York	Ontario	1	5921	Fraser East Health Service Delivery Area
York	Ontario	1	5922	Fraser North Health Service Delivery Area
York	Ontario	1	5923	Fraser South Health Service Delivery Area
York	Ontario	1	5931	Richmond Health Service Delivery Area
